transaction_id,user_id,timestamp,amount,merchant,merchant_category,location,latitude,longitude,device_type
TXN001148,U00004,2024-05-05T19:23:00,75.79,Airbnb,Travel,Los Angeles,34.1255,-118.3355,desktop_chrome
TXN001361,U00021,2024-05-05T20:46:00,70.73,Starbucks,Food & Beverage,San Antonio,29.2762,-98.6339,desktop_safari
TXN000011,U00019,2024-05-05T22:26:00,235.29,Starbucks,Food & Beverage,San Diego,32.7702,-117.2571,desktop_safari
TXN000826,U00022,2024-05-05T23:27:00,142.07,Amazon,E-commerce,Denver,39.7247,-105.14,desktop_safari
TXN000183,U00038,2024-05-06T08:05:00,7.07,Uber,Transportation,New York,40.6091,-73.9425,tablet_ios
TXN000978,U00078,2024-05-06T08:17:00,60.34,CryptoExchange Pro,Cryptocurrency,Boston,42.3695,-71.0037,mobile_android
TXN000802,U00067,2024-05-06T09:20:00,201.56,Netflix,Entertainment,Seattle,47.6309,-122.2352,mobile_ios
TXN000504,U00068,2024-05-06T13:04:00,189.7,Starbucks,Food & Beverage,Boston,42.4431,-71.1119,desktop_chrome
TXN001502,U00077,2024-05-06T14:56:00,224.83,Steam Games,Entertainment,San Antonio,29.4782,-98.4305,tablet_ios
TXN001009,U00054,2024-05-06T16:57:00,269.93,Amazon,E-commerce,Houston,29.6649,-95.5196,desktop_safari
TXN001626,U00063,2024-05-07T06:24:00,149.88,Marriott Hotels,Travel,Phoenix,33.5301,-112.2108,mobile_ios
TXN000264,U00071,2024-05-07T09:29:00,189.01,QuickCash ATM,ATM,Boston,42.4513,-71.167,desktop_safari
TXN001841,U00073,2024-05-07T10:21:00,205.25,Spotify,Entertainment,San Diego,32.5966,-117.3047,desktop_safari
TXN000221,U00017,2024-05-07T10:45:00,64.48,Netflix,Entertainment,Houston,29.8589,-95.2914,mobile_ios
TXN001336,U00051,2024-05-07T11:05:00,94.72,Venmo,Transfer,San Antonio,29.3119,-98.6002,desktop_safari
TXN000111,U00054,2024-05-07T11:52:00,77.92,Netflix,Entertainment,Houston,29.8905,-95.3035,mobile_ios
TXN000471,U00016,2024-05-07T18:49:00,154.2,Grubhub,Food Delivery,Austin,30.1913,-97.5947,desktop_chrome
TXN000270,U00068,2024-05-07T23:50:00,171.75,Grubhub,Food Delivery,Boston,42.5069,-70.9743,desktop_safari
TXN000228,U00047,2024-05-08T08:23:00,129.99,Shell,Gas Station,Denver,39.8603,-105.0906,mobile_android
TXN000031,U00070,2024-05-08T11:07:00,187.21,Apple Store,Electronics,San Diego,32.6052,-117.2036,mobile_android
TXN000600,U00037,2024-05-08T12:02:00,291.33,DoorDash,Food Delivery,Phoenix,33.4842,-112.2069,desktop_chrome
TXN000189,U00047,2024-05-08T13:46:00,144.68,Shell,Gas Station,Denver,39.7379,-104.9553,mobile_android
TXN001188,U00038,2024-05-08T18:45:00,41.27,Uber,Transportation,New York,40.5832,-73.8946,desktop_safari
TXN001452,U00036,2024-05-08T22:21:00,217.25,Planet Fitness,Health & Fitness,Philadelphia,40.0027,-75.2398,mobile_android
TXN001504,U00063,2024-05-09T06:40:00,84.35,Steam Games,Entertainment,Phoenix,33.3109,-111.9939,mobile_ios
TXN001624,U00007,2024-05-09T09:44:00,201.37,Best Buy,Electronics,Austin,30.2645,-97.6224,tablet_ios
TXN000420,U00075,2024-05-09T14:54:00,103.27,Starbucks,Food & Beverage,Austin,30.2443,-97.7834,mobile_ios
TXN000602,U00024,2024-05-09T15:29:00,114.31,Spotify,Entertainment,Miami,25.8926,-80.1502,mobile_ios
TXN001483,U00056,2024-05-09T21:05:00,366.96,Grubhub,Food Delivery,New York,40.641,-74.0958,mobile_android
TXN000335,U00071,2024-05-09T21:44:00,291.56,DoorDash,Food Delivery,Boston,42.2717,-71.0032,desktop_safari
TXN001804,U00051,2024-05-09T22:07:00,27.02,Venmo,Transfer,San Antonio,29.3526,-98.4236,mobile_android
TXN000728,U00031,2024-05-09T23:24:00,43.23,Venmo,Transfer,New York,40.7545,-73.9458,tablet_ios
TXN000374,U00075,2024-05-10T06:21:00,174.42,DoorDash,Food Delivery,Austin,30.3301,-97.8467,desktop_safari
TXN001650,U00019,2024-05-10T08:16:00,1695.45,Delta Airlines,Travel,San Diego,32.8557,-117.0672,desktop_safari
TXN001838,U00058,2024-05-10T11:25:00,252.14,Airbnb,Travel,San Antonio,29.4859,-98.4565,mobile_android
TXN001435,U00024,2024-05-10T16:51:00,161.39,Venmo,Transfer,Miami,25.7579,-80.1771,mobile_ios
TXN000869,U00048,2024-05-10T23:05:00,184.21,Target,Retail,Austin,30.3427,-97.8046,desktop_safari
TXN001218,U00034,2024-05-11T06:43:00,250.72,Shell,Gas Station,San Francisco,37.787,-122.556,mobile_android
TXN000485,U00076,2024-05-11T07:23:00,68.06,Best Buy,Electronics,Chicago,41.9099,-87.7585,desktop_safari
TXN000744,U00077,2024-05-11T08:06:00,263.94,CVS Pharmacy,Healthcare,San Antonio,29.2917,-98.5437,tablet_ios
TXN001698,U00039,2024-05-11T09:52:00,120.54,Best Buy,Electronics,New York,40.7293,-73.9027,mobile_android
TXN000603,U00042,2024-05-11T11:49:00,165.51,Steam Games,Entertainment,San Diego,32.6489,-117.2924,mobile_ios
TXN001506,U00022,2024-05-11T18:18:00,68.76,Amazon,E-commerce,Denver,39.6751,-104.8836,desktop_safari
TXN000919,U00023,2024-05-11T18:29:00,65.29,Apple Store,Electronics,San Antonio,29.4102,-98.5311,desktop_safari
TXN001068,U00061,2024-05-11T20:41:00,132.21,Amazon,E-commerce,Tokyo,35.6663,139.686,desktop_safari
TXN000167,U00044,2024-05-11T21:46:00,158.73,Shell,Gas Station,Miami,25.8336,-80.2036,mobile_ios
TXN000945,U00029,2024-05-11T21:57:00,305.95,McDonald's,Food & Beverage,Seattle,47.4931,-122.4414,desktop_safari
TXN001124,U00007,2024-05-12T07:07:00,194.25,Planet Fitness,Health & Fitness,Austin,30.4013,-97.8706,tablet_ios
TXN001951,U00004,2024-05-12T08:56:00,64.1,Starbucks,Food & Beverage,Los Angeles,34.1358,-118.386,desktop_chrome
TXN001332,U00076,2024-05-12T12:32:00,183.71,Starbucks,Food & Beverage,Chicago,41.9464,-87.6433,desktop_safari
TXN000604,U00008,2024-05-12T14:11:00,272.57,Best Buy,Electronics,Boston,42.2309,-70.9151,desktop_chrome
TXN001790,U00012,2024-05-12T14:21:00,148.5,Spotify,Entertainment,Miami,25.6526,-80.2883,mobile_ios
TXN000300,U00077,2024-05-12T16:58:00,304.83,Apple Store,Electronics,San Antonio,29.5484,-98.6235,tablet_ios
TXN001996,U00018,2024-05-12T18:30:00,64.25,DoorDash,Food Delivery,Austin,30.4144,-97.6672,desktop_chrome
TXN000543,U00041,2024-05-12T22:36:00,300.91,Airbnb,Travel,Miami,25.7179,-80.3029,mobile_ios
TXN001101,U00049,2024-05-13T07:17:00,105.6,Planet Fitness,Health & Fitness,San Antonio,29.5546,-98.4554,tablet_ios
TXN001583,U00015,2024-05-13T13:15:00,156.75,DoorDash,Food Delivery,Los Angeles,34.0956,-118.2264,mobile_android
TXN001340,U00074,2024-05-13T15:39:00,93.85,Airbnb,Travel,Los Angeles,34.0639,-118.1556,desktop_chrome
TXN000975,U00033,2024-05-13T18:41:00,246.44,Starbucks,Food & Beverage,Austin,30.2372,-97.8681,desktop_chrome
TXN000925,U00019,2024-05-13T20:43:00,3127.85,Venmo,Transfer,San Diego,32.642,-117.1305,desktop_safari
TXN000399,U00071,2024-05-13T23:57:00,235.68,McDonald's,Food & Beverage,Boston,42.3517,-70.9763,desktop_safari
TXN001070,U00058,2024-05-14T07:39:00,256.28,Uber,Transportation,San Antonio,29.2912,-98.4064,desktop_safari
TXN001861,U00069,2024-05-14T08:12:00,202.1,Shell,Gas Station,Phoenix,33.3592,-112.1544,tablet_ios
TXN000738,U00026,2024-05-14T11:03:00,240.5,Apple Store,Electronics,San Francisco,37.8103,-122.3893,desktop_chrome
TXN000860,U00029,2024-05-14T11:21:00,268.38,McDonald's,Food & Beverage,Seattle,47.53,-122.4233,mobile_ios
TXN001208,U00044,2024-05-14T12:48:00,102.34,Delta Airlines,Travel,Miami,25.714,-80.093,mobile_ios
TXN002044,U00034,2024-05-14T13:00:00,2731.66,Anonymous Market,Unknown,Lagos,6.5347,3.3509,pos_skimmer
TXN001471,U00047,2024-05-14T19:23:00,274.66,Netflix,Entertainment,Denver,39.8592,-104.8592,mobile_android
TXN001366,U00027,2024-05-15T09:21:00,98.6,Spotify,Entertainment,San Diego,32.7738,-117.1736,mobile_ios
TXN001744,U00013,2024-05-15T16:20:00,286.26,Uber,Transportation,Dallas,32.6815,-96.8833,desktop_chrome
TXN001463,U00026,2024-05-15T21:22:00,150.61,McDonald's,Food & Beverage,San Francisco,37.8667,-122.3007,desktop_chrome
TXN001693,U00005,2024-05-15T21:50:00,168.37,Target,Retail,Austin,30.1829,-97.6186,tablet_ios
TXN001301,U00019,2024-05-16T08:11:00,230.51,Walmart,Retail,San Diego,32.5791,-117.1285,desktop_safari
TXN001851,U00025,2024-05-16T18:34:00,38.65,Grubhub,Food Delivery,Denver,39.6614,-104.9014,desktop_safari
TXN001995,U00029,2024-05-16T23:25:00,259.67,McDonald's,Food & Beverage,Seattle,47.6652,-122.4137,mobile_ios
TXN000273,U00031,2024-05-16T23:52:00,95.41,Walmart,Retail,New York,40.5796,-73.8571,desktop_chrome
TXN000343,U00080,2024-05-17T08:23:00,315.94,Spotify,Entertainment,Houston,29.6653,-95.3996,mobile_android
TXN000436,U00074,2024-05-17T11:47:00,88.34,Walmart,Retail,Los Angeles,34.0519,-118.3338,desktop_chrome
TXN001806,U00052,2024-05-17T13:09:00,159.18,Walmart,Retail,San Francisco,37.6674,-122.4494,tablet_ios
TXN000225,U00064,2024-05-17T16:53:00,91.2,Apple Store,Electronics,San Francisco,37.7262,-122.396,desktop_chrome
TXN001891,U00074,2024-05-17T18:53:00,115.35,Walmart,Retail,Los Angeles,34.1621,-118.3353,desktop_chrome
TXN000824,U00003,2024-05-17T23:37:00,72.19,Spotify,Entertainment,San Francisco,37.6988,-122.403,desktop_safari
TXN001125,U00049,2024-05-18T11:59:00,149.0,Marriott Hotels,Travel,San Antonio,29.4491,-98.6076,mobile_ios
TXN000675,U00039,2024-05-18T17:06:00,72.04,Starbucks,Food & Beverage,New York,40.7368,-73.909,mobile_android
TXN000129,U00069,2024-05-18T23:44:00,207.01,Amazon,E-commerce,Phoenix,33.3396,-112.0393,tablet_ios
TXN001449,U00044,2024-05-19T07:24:00,174.54,Netflix,Entertainment,Miami,25.6456,-80.2018,mobile_ios
TXN001572,U00019,2024-05-19T16:31:00,216.84,Airbnb,Travel,San Diego,32.7471,-117.1502,desktop_safari
TXN001904,U00001,2024-05-19T17:08:00,74.06,DoorDash,Food Delivery,Seattle,47.7096,-122.3241,mobile_android
TXN000695,U00076,2024-05-19T18:22:00,147.08,Grubhub,Food Delivery,Chicago,41.9281,-87.4948,mobile_ios
TXN001674,U00022,2024-05-19T22:52:00,50.72,Shell,Gas Station,Denver,39.7395,-104.8718,desktop_safari
TXN000731,U00005,2024-05-20T08:52:00,135.52,Apple Store,Electronics,Austin,30.2585,-97.7692,desktop_chrome
TXN000104,U00071,2024-05-20T10:40:00,200.4,Netflix,Entertainment,Boston,42.3944,-71.1809,desktop_safari
TXN001006,U00005,2024-05-20T12:59:00,145.13,Walmart,Retail,Austin,30.2451,-97.7082,tablet_ios
TXN001664,U00052,2024-05-20T13:45:00,170.8,Planet Fitness,Health & Fitness,San Francisco,37.8944,-122.4556,mobile_android
TXN001826,U00058,2024-05-20T16:21:00,257.94,Marriott Hotels,Travel,San Antonio,29.2971,-98.5671,desktop_safari
TXN001212,U00079,2024-05-20T17:17:00,1.0,Venmo,Transfer,Los Angeles,34.1369,-118.1506,mobile_android
TXN001174,U00059,2024-05-21T06:10:00,222.89,Venmo,Transfer,Denver,39.7394,-104.882,mobile_ios
TXN000646,U00055,2024-05-21T07:04:00,193.95,McDonald's,Food & Beverage,San Diego,32.6693,-117.1652,desktop_safari
TXN000395,U00056,2024-05-21T17:08:00,339.42,Starbucks,Food & Beverage,New York,40.7827,-73.8926,mobile_android
TXN001459,U00032,2024-05-21T20:50:00,239.84,DoorDash,Food Delivery,Austin,30.2146,-97.6834,desktop_chrome
TXN000814,U00057,2024-05-22T08:55:00,249.96,CVS Pharmacy,Healthcare,Miami,25.8239,-80.1702,mobile_android
TXN001670,U00056,2024-05-22T11:14:00,307.59,Netflix,Entertainment,New York,40.6563,-73.9998,desktop_safari
TXN000661,U00029,2024-05-22T12:01:00,231.03,Starbucks,Food & Beverage,Seattle,47.6177,-122.3485,desktop_safari
TXN001299,U00070,2024-05-22T12:41:00,224.49,Spotify,Entertainment,San Diego,32.7869,-117.2113,mobile_android
TXN001176,U00018,2024-05-22T15:59:00,19.5,Marriott Hotels,Travel,Austin,30.1377,-97.6413,desktop_chrome
TXN001239,U00067,2024-05-22T16:06:00,223.94,Delta Airlines,Travel,Seattle,47.5416,-122.4465,mobile_ios
TXN001785,U00057,2024-05-22T16:16:00,242.03,Best Buy,Electronics,Miami,25.6759,-80.1218,mobile_ios
TXN002064,U00019,2024-05-23T02:00:00,2302.85,Offshore Trading Ltd,Finance,Paris,48.8229,2.3625,emulator_android
TXN001659,U00029,2024-05-23T09:00:00,217.63,Starbucks,Food & Beverage,Seattle,47.6575,-122.3515,desktop_safari
TXN001211,U00002,2024-05-23T14:05:00,1.0,Delta Airlines,Travel,New York,40.7942,-74.0673,desktop_chrome
TXN000590,U00079,2024-05-23T14:54:00,1.0,Venmo,Transfer,Los Angeles,33.9065,-118.3602,mobile_android
TXN000444,U00052,2024-05-23T20:11:00,176.97,Spotify,Entertainment,San Francisco,37.9187,-122.3636,desktop_safari
TXN000686,U00025,2024-05-24T11:57:00,108.86,Apple Store,Electronics,Denver,39.7503,-104.8482,mobile_android
TXN001494,U00026,2024-05-24T16:08:00,180.3,Apple Store,Electronics,San Francisco,37.854,-122.4815,desktop_chrome
TXN000981,U00074,2024-05-24T23:17:00,129.05,Airbnb,Travel,Los Angeles,33.9319,-118.3793,mobile_ios
TXN000754,U00004,2024-05-25T09:25:00,163.39,DoorDash,Food Delivery,Los Angeles,34.0793,-118.1083,desktop_chrome
TXN000622,U00076,2024-05-25T19:44:00,139.95,Grubhub,Food Delivery,Chicago,41.9358,-87.718,mobile_ios
TXN000070,U00079,2024-05-25T20:14:00,1.0,Target,Retail,Los Angeles,33.974,-118.104,mobile_android
TXN000429,U00071,2024-05-25T23:58:00,295.83,McDonald's,Food & Beverage,Boston,42.3145,-70.9199,desktop_safari
TXN001975,U00063,2024-05-26T07:31:00,83.42,Steam Games,Entertainment,Phoenix,33.4697,-112.1495,mobile_ios
TXN001604,U00007,2024-05-26T17:05:00,199.41,Best Buy,Electronics,Austin,30.2274,-97.6469,mobile_ios
TXN001010,U00028,2024-05-26T21:17:00,38.66,Amazon,E-commerce,Phoenix,33.3286,-112.1685,mobile_android
TXN001908,U00079,2024-05-27T11:32:00,1.0,Amazon,E-commerce,Los Angeles,33.9936,-118.2094,mobile_android
TXN000041,U00007,2024-05-27T15:22:00,222.47,Planet Fitness,Health & Fitness,Austin,30.2906,-97.8293,mobile_ios
TXN000132,U00026,2024-05-27T16:18:00,171.55,Spotify,Entertainment,San Francisco,37.8973,-122.5426,desktop_chrome
TXN001964,U00007,2024-05-27T17:33:00,221.07,DoorDash,Food Delivery,Austin,30.2648,-97.8333,tablet_ios
TXN000134,U00024,2024-05-28T07:00:00,201.35,Grubhub,Food Delivery,Miami,25.7821,-80.3096,mobile_ios
TXN000052,U00054,2024-05-28T09:25:00,177.13,Amazon,E-commerce,Houston,29.9003,-95.4682,desktop_safari
TXN000400,U00076,2024-05-28T10:29:00,184.83,Starbucks,Food & Beverage,Chicago,41.8812,-87.6608,desktop_safari
TXN000827,U00080,2024-05-28T11:00:00,414.57,Apple Store,Electronics,Houston,29.8905,-95.3751,mobile_android
TXN000587,U00038,2024-05-28T11:02:00,31.79,CVS Pharmacy,Healthcare,New York,40.8397,-73.9312,tablet_ios
TXN001062,U00005,2024-05-28T11:09:00,1.0,Apple Store,Electronics,Austin,30.1408,-97.7053,desktop_safari
TXN001760,U00068,2024-05-28T12:26:00,220.94,Grubhub,Food Delivery,Boston,42.4745,-71.1667,desktop_safari
TXN001156,U00011,2024-05-28T13:02:00,105.15,Spotify,Entertainment,Denver,39.8691,-105.0657,mobile_android
TXN001530,U00023,2024-05-28T15:06:00,21.61,McDonald's,Food & Beverage,San Antonio,29.5443,-98.598,desktop_safari
TXN001625,U00006,2024-05-28T16:27:00,391.84,Shell,Gas Station,Los Angeles,34.1082,-118.1031,desktop_chrome
TXN001071,U00014,2024-05-28T18:10:00,18.63,Target,Retail,Austin,30.237,-97.8712,mobile_ios
TXN000691,U00053,2024-05-28T19:12:00,135.18,Target,Retail,Houston,29.8788,-95.2791,desktop_safari
TXN000668,U00049,2024-05-28T23:31:00,140.16,Planet Fitness,Health & Fitness,San Antonio,29.5209,-98.553,mobile_ios
TXN000891,U00069,2024-05-29T08:44:00,222.15,Delta Airlines,Travel,Phoenix,33.5151,-112.1588,tablet_ios
TXN001489,U00040,2024-05-29T09:22:00,202.6,McDonald's,Food & Beverage,Miami,25.7887,-80.2916,desktop_safari
TXN000959,U00062,2024-05-29T10:13:00,134.63,Best Buy,Electronics,Houston,29.8517,-95.4611,tablet_ios
TXN001450,U00063,2024-05-29T13:33:00,85.84,Uber,Transportation,Phoenix,33.325,-112.0045,mobile_android
TXN000512,U00003,2024-05-29T18:14:00,94.33,Best Buy,Electronics,San Francisco,37.7775,-122.3565,desktop_safari
TXN001914,U00057,2024-05-29T19:09:00,271.11,Amazon,E-commerce,Miami,25.6136,-80.2319,mobile_android
TXN001153,U00009,2024-05-30T06:29:00,83.48,Netflix,Entertainment,San Diego,32.6309,-117.0635,emulator_android
TXN000529,U00055,2024-05-30T07:44:00,220.3,Shell,Gas Station,San Diego,32.7048,-117.1173,desktop_safari
TXN000431,U00065,2024-05-30T16:07:00,135.0,Apple Store,Electronics,Miami,25.8987,-80.079,tablet_ios
TXN001394,U00033,2024-05-30T17:01:00,291.92,CVS Pharmacy,Healthcare,Austin,30.2454,-97.7784,desktop_chrome
TXN000363,U00044,2024-05-30T20:51:00,123.38,Delta Airlines,Travel,Miami,25.6532,-80.161,mobile_ios
TXN000872,U00011,2024-05-30T22:32:00,7.66,Amazon,E-commerce,Denver,39.7823,-104.9045,desktop_safari
TXN000338,U00053,2024-05-31T11:02:00,136.51,CVS Pharmacy,Healthcare,Houston,29.7593,-95.4575,desktop_safari
TXN000319,U00064,2024-05-31T14:58:00,104.76,Amazon,E-commerce,San Francisco,37.7463,-122.3484,desktop_chrome
TXN000020,U00062,2024-05-31T16:51:00,34.12,DoorDash,Food Delivery,Houston,29.7509,-95.4972,tablet_ios
TXN001442,U00052,2024-05-31T18:57:00,191.99,Best Buy,Electronics,San Francisco,37.893,-122.429,desktop_safari
TXN001552,U00076,2024-05-31T19:32:00,100.42,Planet Fitness,Health & Fitness,Chicago,41.8137,-87.6518,mobile_ios
TXN001187,U00067,2024-06-01T09:07:00,2803.94,Delta Airlines,Travel,Seattle,47.5254,-122.3017,mobile_ios
TXN000966,U00056,2024-06-01T10:06:00,352.53,Netflix,Entertainment,New York,40.5818,-73.8833,desktop_safari
TXN000730,U00031,2024-06-01T12:55:00,1.0,Delta Airlines,Travel,New York,40.8376,-73.9666,tablet_ios
TXN000388,U00019,2024-06-01T17:00:00,2698.86,Starbucks,Food & Beverage,San Diego,32.8281,-117.2687,desktop_safari
TXN001159,U00011,2024-06-01T20:34:00,103.64,Airbnb,Travel,Denver,39.702,-104.8775,mobile_ios
TXN000151,U00003,2024-06-01T20:43:00,115.64,Starbucks,Food & Beverage,San Francisco,37.7521,-122.4556,desktop_safari
TXN002056,U00048,2024-06-02T02:00:00,2546.0,FastTransfer Wire,Transfer,London,51.5382,-0.1236,unknown_device
TXN001741,U00008,2024-06-02T10:44:00,234.56,Uber,Transportation,Boston,42.4548,-70.9091,desktop_chrome
TXN000575,U00041,2024-06-02T15:58:00,316.82,Best Buy,Electronics,Miami,25.827,-80.0673,desktop_safari
TXN000119,U00079,2024-06-02T16:32:00,89.91,Target,Retail,Los Angeles,34.0619,-118.1811,mobile_android
TXN000611,U00025,2024-06-02T18:57:00,105.83,Netflix,Entertainment,Denver,39.7784,-105.0325,mobile_android
TXN000049,U00027,2024-06-03T12:49:00,1353.38,Grubhub,Food Delivery,San Diego,32.7949,-117.2243,mobile_ios
TXN001936,U00036,2024-06-03T13:59:00,6.75,Planet Fitness,Health & Fitness,Philadelphia,39.9962,-75.0708,mobile_android
TXN000847,U00008,2024-06-03T19:04:00,244.81,Spotify,Entertainment,Boston,42.4134,-71.0411,desktop_chrome
TXN000034,U00067,2024-06-03T20:41:00,190.4,DoorDash,Food Delivery,Seattle,47.4744,-122.3384,mobile_ios
TXN000569,U00010,2024-06-03T23:29:00,47.4,Walmart,Retail,Miami,25.7889,-80.2702,desktop_chrome
TXN000162,U00043,2024-06-04T06:13:00,261.83,Target,Retail,Houston,29.899,-95.4846,mobile_android
TXN001412,U00026,2024-06-04T11:27:00,2292.1,McDonald's,Food & Beverage,San Francisco,37.6948,-122.2934,desktop_chrome
TXN000809,U00048,2024-06-04T15:31:00,195.96,McDonald's,Food & Beverage,Tokyo,35.7151,139.6219,desktop_safari
TXN001642,U00044,2024-06-04T23:38:00,181.14,Netflix,Entertainment,Miami,25.8875,-80.0852,mobile_ios
TXN001388,U00065,2024-06-05T16:49:00,215.16,Apple Store,Electronics,Miami,25.7533,-80.1364,tablet_ios
TXN000089,U00038,2024-06-05T20:38:00,28.94,CVS Pharmacy,Healthcare,New York,40.6906,-73.9491,desktop_safari
TXN000727,U00048,2024-06-06T06:41:00,171.61,McDonald's,Food & Beverage,Austin,30.3696,-97.6944,desktop_safari
TXN001319,U00039,2024-06-06T08:11:00,125.07,Best Buy,Electronics,New York,40.8201,-74.025,tablet_ios
TXN001369,U00038,2024-06-06T11:36:00,32.44,CVS Pharmacy,Healthcare,New York,40.6542,-73.9421,tablet_ios
TXN000164,U00046,2024-06-06T14:23:00,128.4,Spotify,Entertainment,Seattle,47.721,-122.3423,tablet_ios
TXN000293,U00015,2024-06-06T18:30:00,185.38,Steam Games,Entertainment,Los Angeles,34.1707,-118.3142,desktop_chrome
TXN001258,U00006,2024-06-06T20:26:00,289.09,DoorDash,Food Delivery,Los Angeles,34.074,-118.3437,desktop_chrome
TXN000457,U00050,2024-06-07T13:15:00,262.33,Marriott Hotels,Travel,Denver,39.7221,-105.1024,desktop_safari
TXN000556,U00068,2024-06-07T16:09:00,149.21,Grubhub,Food Delivery,Boston,42.4567,-70.9275,desktop_chrome
TXN001711,U00031,2024-06-07T16:13:00,91.82,Delta Airlines,Travel,New York,40.7012,-73.945,desktop_chrome
TXN000243,U00009,2024-06-07T19:46:00,168.16,DoorDash,Food Delivery,San Diego,32.5831,-117.2852,desktop_chrome
TXN000018,U00006,2024-06-07T20:02:00,281.69,Best Buy,Electronics,Los Angeles,34.1219,-118.3667,desktop_safari
TXN001686,U00025,2024-06-07T22:10:00,133.38,Netflix,Entertainment,Denver,39.8868,-105.0965,mobile_ios
TXN000065,U00011,2024-06-07T23:24:00,94.51,Best Buy,Electronics,Denver,39.8267,-104.8963,mobile_android
TXN001302,U00001,2024-06-08T14:35:00,112.59,Target,Retail,Seattle,47.4915,-122.3422,mobile_android
TXN000252,U00037,2024-06-08T16:05:00,333.32,McDonald's,Food & Beverage,Phoenix,33.3008,-112.1638,desktop_safari
TXN001130,U00041,2024-06-08T20:41:00,290.24,Uber,Transportation,Miami,25.866,-80.3101,desktop_safari
TXN001745,U00036,2024-06-08T23:48:00,44.55,Best Buy,Electronics,Philadelphia,40.0765,-75.2913,mobile_android
TXN000734,U00040,2024-06-09T08:07:00,194.55,McDonald's,Food & Beverage,Miami,25.6866,-80.1277,mobile_android
TXN001645,U00030,2024-06-09T16:58:00,72.6,Spotify,Entertainment,Phoenix,33.4682,-112.1194,desktop_chrome
TXN000949,U00017,2024-06-09T18:36:00,37.4,Target,Retail,Houston,29.6109,-95.5012,mobile_ios
TXN000526,U00049,2024-06-09T18:39:00,1.0,Venmo,Transfer,San Antonio,29.4457,-98.4828,tablet_ios
TXN001121,U00072,2024-06-09T21:39:00,116.44,Venmo,Transfer,Austin,30.2352,-97.6842,mobile_android
